NodeID,Code,Latitude,Longitude,Height,LinkID1,LinkID2,LinkID3,LinkID4,LinkID5,LinkID6
00001B000000000309A83C2599A4FFC4,2,35.9.38.4097,136.53.52.974,0,00001B000000000309A83C2599A4FFC2,00001B000000000309A83C2599A47FC1,,,,
00001B000000000309A83D2599A4FFC2,2,35.9.38.6868,136.53.52.9558,1.5,00001B000000000309A83C2599A4FFC2,00001B000000000309A83EA599A47FC4,00001B000000000309A83D2599A4FFC1,,,
00001B000000000309A827A599A5FFC2,2,35.9.34.3023,136.53.53.1216,0,00001B000000000309A827A599A5FFC1,00001B000000000309A8272599A5FFC1,,,,
00001B000000000309A828A599A57FC2,2,35.9.34.585,136.53.53.0969,0,00001B000000000309A827A599A5FFC1,00001B000000000309A828A599A57FC1,,,,
00001B000000000309A8272599A5FFC2,2,35.9.34.2106,136.53.53.1296,0,00001B000000000309A8272599A5FFC1,00001B000000000309A81E2599A67FC1,,,,
00001B000000000309A836A599AD7FC2,2,35.9.37.3358,136.53.54.6893,0,00001B000000000309A836A599AD7FC1,00001B000000000309A835A599ADFFC1,,,,
00001B000000000309A837A599AD7FC2,2,35.9.37.5761,136.53.54.6677,0,00001B000000000309A836A599AD7FC1,00001B000000000309A837A599AD7FC1,,,,
00001B000000000309A835A599ADFFC2,2,35.9.37.1576,136.53.54.7013,0,00001B000000000309A835A599ADFFC1,00001B000000000309A8332599ADFFC1,,,,
00001B000000000309A823A599AF7FC3,2,35.9.33.5254,136.53.55.0103,0,00001B000000000309A823A599AF7FC1,00001B000000000309A8242599AF7FC1,00001B000000000309A823A599AF7FC2,,,
00001B000000000309A8212599BD7FC3,2,35.9.33.0345,136.53.57.811,0,00001B000000000309A823A599AF7FC1,00001B000000000309A8212599BD7FC1,00001B000000000309A8212599BD7FC2,,,
00001B000000000309A828A599BD7FC3,2,35.9.34.516,136.53.57.8616,0,00001B000000000309A828A599BD7FC2,00001B000000000309A8282599BD7FC1,,,,
00001B000000000309A828A599BD7FC4,2,35.9.34.5897,136.53.57.8759,0,00001B000000000309A828A599BD7FC2,00001B000000000309A828A599BD7FC1,,,,
00001B000000000309A8282599BD7FC2,2,35.9.34.4616,136.53.57.8509,0,00001B000000000309A8282599BD7FC1,00001B000000000309A8272599BD7FC1,,,,
00001B000000000309A8272599BD7FC2,2,35.9.34.2437,136.53.57.8084,0,00001B000000000309A8272599BD7FC1,00001B000000000309A8222599BD7FC1,,,,
00001B000000000309A8222599BD7FC2,2,35.9.33.2565,136.53.57.8687,0,00001B000000000309A8222599BD7FC1,00001B000000000309A821A599BD7FC1,,,,
00001B000000000309A821A599BD7FC2,2,35.9.33.1534,136.53.57.8419,0,00001B000000000309A821A599BD7FC1,00001B000000000309A8212599BD7FC1,,,,
00001B000000000309A82B2599BCFFC1,2,35.9.35.0883,136.53.57.7433,0,00001B000000000309A828A599BD7FC1,,,,,
00001B000000000309A81FA599C37FC2,2,35.9.32.7439,136.53.59.0771,0,00001B000000000309A8212599BD7FC2,00001B000000000309A81FA599C37FC1,,,,
00001B000000000309A822A599E47FC3,2,35.9.33.3611,136.54.5.6145,0,00001B000000000309A822A599E47FC2,00001B000000000309A822A599E47FC1,,,,
00001B000000000309A8272599C67FC1,2,35.9.34.2041,136.53.59.6933,0,00001B000000000309A822A599E47FC2,,,,,
00001B000000000309A822A599E47FC4,2,35.9.33.3486,136.54.5.6921,0,00001B000000000309A822A599E47FC1,00001B000000000309A8222599E47FC1,,,,
00001B000000000309A81FA599E67FC2,2,35.9.32.7177,136.54.6.0799,0,00001B000000000309A81FA599E67FC1,00001B000000000309A81FA599E77FC1,,,,
00001B000000000309A81FA599E47FC2,2,35.9.32.7675,136.54.5.689,0,00001B000000000309A81FA599E67FC1,00001B000000000309A81FA599E47FC1,,,,
00001B000000000309A81FA599E77FC2,2,35.9.32.7006,136.54.6.2139,0,00001B000000000309A81FA599E77FC1,00001B000000000309A8202599E77FC1,,,,
00001B000000000309A8212599E77FC2,2,35.9.33.0016,136.54.6.2804,0,00001B000000000309A8212599E77FC1,00001B000000000309A820A599E87FC1,,,,
00001B000000000309A8202599E77FC2,2,35.9.32.8283,136.54.6.2422,0,00001B000000000309A8212599E77FC1,00001B000000000309A8202599E77FC1,,,,
00001B000000000309A81FA599F57FC2,2,35.9.32.7106,136.54.9.0771,0,00001B000000000309A81FA599F57FC1,00001B000000000309A81F2599F77FC1,,,,
00001B000000000309A820A599E87FC2,2,35.9.32.9865,136.54.6.4263,0,00001B000000000309A81FA599F57FC1,00001B000000000309A820A599E87FC1,,,,
00001B000000000309A81F2599F77FC2,2,35.9.32.6754,136.54.9.4502,0,00001B000000000309A81F2599F77FC1,00001B000000000309A81E259A05FFC1,,,,
00001B000000000309A81E259A05FFC2,2,35.9.32.4232,136.54.12.3665,0,00001B000000000309A81E259A05FFC1,00001B000000000309A81DA59A07FFC1,,,,
00001B000000000309A81DA59A07FFC2,2,35.9.32.3858,136.54.12.7988,0,00001B000000000309A81DA59A07FFC1,00001B000000000309A817259A317FC3,,,,
00001B000000000309A817259A317FC4,2,35.9.31.0368,136.54.21.003,0,00001B000000000309A817259A317FC3,00001B000000000309A817259A317FC1,,,,
00001B000000000309A817259A317FC5,2,35.9.31.0219,136.54.21.0897,0,00001B000000000309A817259A317FC1,00001B000000000309A816A59A317FC2,00001B000000000309A817259A317FC2,,,
00001B000000000309A815259A31FFC2,2,35.9.30.6243,136.54.21.1706,0,00001B000000000309A815259A31FFC1,00001B000000000309A814A59A317FC1,,,,
00001B000000000309A816259A347FC3,2,35.9.30.8911,136.54.21.6071,0,00001B000000000309A815259A31FFC1,00001B000000000309A818259A327FC2,00001B000000000309A816259A347FC1,00001B000000000309A816259A347FC2,,
00001B000000000309A818259A327FC3,2,35.9.31.2338,136.54.21.207,0,00001B000000000309A818259A327FC2,00001B000000000309A818A59A31FFC1,,,,
00001B000000000309A817A59A36FFC3,2,35.9.31.1983,136.54.22.1283,0,00001B000000000309A817A59A36FFC1,00001B000000000309A817A59A367FC1,00001B000000000309A817A59A36FFC2,,,
00001B000000000309A818259A367FC2,2,35.9.31.21,136.54.22.0175,0,00001B000000000309A817A59A36FFC1,00001B000000000309A818259A367FC1,,,,
00001B000000000309A814A59A31FFC3,2,35.9.30.5449,136.54.21.1652,0,00001B000000000309A814A59A31FFC2,00001B000000000309A814A59A31FFC1,,,,
00001B000000000309A814A59A33FFC2,2,35.9.30.5246,136.54.21.5537,0,00001B000000000309A814A59A31FFC2,00001B000000000309A814A59A33FFC1,,,,
00001B000000000309A818259A347FC2,2,35.9.31.2532,136.54.21.61,0,00001B000000000309A818259A367FC1,00001B000000000309A818259A347FC1,,,,
00001B000000000309A7FF259A4998C2,2,35.9.26.2462,136.54.25.9304,-0.5,00001B000000000309A7FF259A49FFC1,00001B000000000309A7FF259A4998C1,,,,
00001B000000000309A7FF259A49FFC3,2,35.9.26.2984,136.54.25.9387,0,00001B000000000309A7FF259A49FFC1,00001B000000000309A7FF259A49FFC2,,,,
00001B000000000309A80DA59A30FFC2,2,35.9.29.1566,136.54.20.9635,0,00001B000000000309A80DA59A30FFC1,00001B000000000309A80D259A30FFC1,,,,
00001B000000000309A812259A317FC2,2,35.9.30.0971,136.54.21.0222,0,00001B000000000309A80DA59A30FFC1,00001B000000000309A812259A317FC1,,,,
00001B000000000309A817A599E5FFC2,2,35.9.31.1749,136.54.5.9148,0,00001B000000000309A817A599E5FFC1,00001B000000000309A817A599E57FC2,,,,
00001B000000000309A8152599F3FFC2,2,35.9.30.6884,136.54.8.7459,0,00001B000000000309A817A599E5FFC1,00001B000000000309A8152599F3FFC1,,,,
00001B000000000309A8152599F5FFC2,2,35.9.30.6283,136.54.9.1572,0,00001B000000000309A8152599F3FFC1,00001B000000000309A8152599F5FFC1,,,,
00001B000000000309A813259A04FFC2,2,35.9.30.2604,136.54.12.1158,0,00001B000000000309A8152599F5FFC1,00001B000000000309A813259A04FFC1,,,,
00001B000000000309A813259A06FFC2,2,35.9.30.2059,136.54.12.5541,0,00001B000000000309A813259A04FFC1,00001B000000000309A813259A06FFC1,,,,
00001B000000000309A812259A11FFC2,2,35.9.30.0214,136.54.14.789,0,00001B000000000309A813259A06FFC1,00001B000000000309A812259A11FFC1,,,,
00001B000000000309A811A59A147FC2,2,35.9.29.9429,136.54.15.2131,0,00001B000000000309A812259A11FFC1,00001B000000000309A811A59A147FC1,,,,
00001B000000000309A80FA59A21FFC2,2,35.9.29.5833,136.54.17.9476,0,00001B000000000309A80FA59A21FFC1,00001B000000000309A810A59A1EFFC1,,,,
00001B000000000309A80FA59A227FC2,2,35.9.29.5729,136.54.18.0014,0,00001B000000000309A80FA59A21FFC1,00001B000000000309A80FA59A227FC1,,,,
00001B000000000309A810A59A1EFFC2,2,35.9.29.7077,136.54.17.3012,0,00001B000000000309A810A59A1EFFC1,00001B000000000309A810A59A197FC1,,,,
00001B000000000309A801A59A387FC2,2,35.9.26.705,136.54.22.4537,0,00001B000000000309A802259A387FC1,00001B000000000309A801A59A387FC1,,,,
00001B000000000309A7FFA59A387FC2,2,35.9.26.3487,136.54.22.4277,0,00001B000000000309A7FFA59A387FC1,00001B000000000309A801A59A387FC1,,,,
00001B000000000309A805259A35FFC3,2,35.9.27.4472,136.54.21.9001,0,00001B000000000309A805259A35FFC1,00001B000000000309A805259A35FFC2,00001B000000000309A805259A357FC1,,,
00001B000000000309A804A59A367FC3,2,35.9.27.3026,136.54.22.0177,0,00001B000000000309A805259A35FFC1,00001B000000000309A804A59A367FC1,00001B000000000309A804A59A367FC2,,,
00001B000000000309A805259A30FFC3,2,35.9.27.4764,136.54.20.9905,0,00001B000000000309A805259A30FFC2,00001B000000000309A805259A30FFC1,,,,
00001B000000000309A805259A32FFC2,2,35.9.27.4654,136.54.21.3332,0,00001B000000000309A805259A30FFC2,00001B000000000309A805259A32FFC1,,,,
00001B000000000309A804A59A1BFFC2,2,35.9.27.3041,136.54.16.7555,0,00001B000000000309A804A59A1BFFC1,00001B000000000309A804259A1BFFC1,,,,
00001B000000000309A804A59A1CFFC2,2,35.9.27.3012,136.54.16.9608,0,00001B000000000309A804A59A1BFFC1,00001B000000000309A804A59A1CFFC1,,,,
00001B000000000309A804259A1EFFC2,2,35.9.27.2716,136.54.17.3093,0,00001B000000000309A804259A1EFFC1,00001B000000000309A804259A1DFFC1,,,,
00001B000000000309A804259A1F7FC2,2,35.9.27.2582,136.54.17.4665,0,00001B000000000309A804259A1EFFC1,00001B000000000309A804259A1F7FC1,,,,
00001B000000000309A7FEA59A2CFFC2,2,35.9.26.1158,136.54.20.1943,0,00001B000000000309A7FEA59A2CFFC1,00001B000000000309A7FF259A2D7FC1,00001B000000000309A7FF259A22FFC1,,,
00001B000000000309A7FDA59A2DFFC3,2,35.9.25.9906,136.54.20.32,0,00001B000000000309A7FEA59A2CFFC1,00001B000000000309A7FDA59A2DFFC1,00001B000000000309A7FDA59A2DFFC2,,,
00001B000000000309A7FB259A34FFC2,2,35.9.25.4599,136.54.21.7845,0,00001B000000000309A7FB259A34FFC1,00001B000000000309A7FB259A347FC1,,,,
00001B000000000309A7FCA59A377FC3,2,35.9.25.788,136.54.22.2752,0,00001B000000000309A7FB259A34FFC1,00001B000000000309A7FCA59A377FC1,00001B000000000309A7FCA59A377FC2,,,
00001B000000000309A7FBA59A2FFFC3,2,35.9.25.5714,136.54.20.7913,0,00001B000000000309A7FBA59A2FFFC2,00001B000000000309A7FBA59A2FFFC1,,,,
00001B000000000309A7FBA59A327FC2,2,35.9.25.5156,136.54.21.2884,0,00001B000000000309A7FBA59A2FFFC2,00001B000000000309A7FBA59A327FC1,,,,
00001B000000000309A805A599CFFFC3,2,35.9.27.5126,136.54.1.5042,0,00001B000000000309A805A599CFFFC1,00001B000000000309A805A599CFFFC2,,,,
00001B000000000309A805A599CF7FC2,2,35.9.27.5299,136.54.1.4077,0,00001B000000000309A805A599CFFFC1,00001B000000000309A805A599CF7FC1,,,,
00001B000000000309A80A2599B47FC2,2,35.9.28.4843,136.53.56.0558,0,00001B000000000309A805A599CF7FC1,00001B000000000309A80A2599B47FC1,,,,
00001B000000000309A809A599B07FC2,2,35.9.28.3169,136.53.55.2395,0,00001B000000000309A809A599B07FC1,00001B000000000309A80A2599ACFFC1,,,,
00001B000000000309A8092599B0FFC2,2,35.9.28.2907,136.53.55.3537,0,00001B000000000309A809A599B07FC1,00001B000000000309A8092599B0FFC1,,,,
00001B000000000309A802A599A87FC2,2,35.9.26.9462,136.53.53.6659,0,00001B000000000309A802A599A87FC1,00001B000000000309A8022599A87FC1,,,,
00001B000000000309A8042599A87FC2,2,35.9.27.2085,136.53.53.6527,0,00001B000000000309A802A599A87FC1,00001B000000000309A8042599A87FC1,,,,
00001B000000000309A7FF2599A8FFC2,2,35.9.26.2599,136.53.53.7066,0,00001B000000000309A7FF2599A8FFC1,00001B000000000309A7FE2599A8FFC1,,,,
00001B000000000309A8022599A87FC2,2,35.9.26.8879,136.53.53.6694,0,00001B000000000309A7FF2599A8FFC1,00001B000000000309A8022599A87FC1,,,,
00001B000000000309A7FD2599A8FFC2,2,35.9.25.8053,136.53.53.7291,0,00001B000000000309A7FD2599A8FFC1,00001B000000000309A7FC2599A8FFC1,,,,
00001B000000000309A7FE2599A8FFC2,2,35.9.26.0193,136.53.53.7185,0,00001B000000000309A7FD2599A8FFC1,00001B000000000309A7FE2599A8FFC1,,,,
00001B000000000309A7EEA599A9FFC5,2,35.9.22.9606,136.53.53.9864,1.5,00001B000000000309A7EEA599A9FFC1,00001B000000000309A7EDA599A9FFC2,00001B000000000309A7EEA599A9FFC2,,,
00001B000000000309A7EEA599A9FFC6,2,35.9.22.9951,136.53.53.985,1.5,00001B000000000309A7EEA599A9FFC1,00001B000000000309A7EEA599A9FFC3,,,,
00001B000000000309A7ED2599B1FFC3,2,35.9.22.6007,136.53.55.5305,1.5,00001B000000000309A7ED2599B1FFC1,00001B000000000309A7ED2599B27FC1,00001B000000000309A7ED2599B1FFC2,,,
00001B000000000309A7ECA599B1FFC2,2,35.9.22.5556,136.53.55.5321,1.5,00001B000000000309A7ED2599B1FFC1,00001B000000000309A7ECA599B1FFC1,,,,
00001B000000000309A7BE2599ACFFC2,2,35.9.13.2597,136.53.54.5161,0,00001B000000000309A7BE2599ACFFC1,00001B000000000309A7B0A599ADFFC1,00001B000000000309A7BE2599AD7FC1,,,
00001B000000000309A7C1A599AC7FC2,2,35.9.13.9634,136.53.54.4646,0,00001B000000000309A7BE2599ACFFC1,00001B000000000309A7C1A599AC7FC1,,,,
00001B000000000309A7E52599A9FFC2,2,35.9.21.0273,136.53.53.9958,0,00001B000000000309A7E52599A9FFC1,00001B000000000309A7DC2599AAFFC1,,,,
00001B000000000309A7E62599A9FFC2,2,35.9.21.2638,136.53.53.98,0,00001B000000000309A7E52599A9FFC1,00001B000000000309A7E62599A9FFC1,,,,
00001B000000000309A7E7A599A9FFC2,2,35.9.21.5045,136.53.53.9624,0,00001B000000000309A7E62599A9FFC1,00001B000000000309A7E7A599A9FFC1,,,,
00001B000000000309A7C22599B57FC2,2,35.9.14.0482,136.53.56.2821,0,00001B000000000309A7C22599B57FC1,00001B000000000309A7C1A599B57FC1,,,,
00001B000000000309A7C52599B4FFC3,2,35.9.14.6397,136.53.56.1736,0,00001B000000000309A7C22599B57FC1,00001B000000000309A7C52599B4FFC1,00001B000000000309A7C52599B4FFC2,,,
00001B000000000309A7C02599B5FFC2,2,35.9.13.6588,136.53.56.323,0,00001B000000000309A7C02599B5FFC1,00001B000000000309A7BEA599B57FC2,,,,
00001B000000000309A7C1A599B57FC2,2,35.9.13.9602,136.53.56.2914,0,00001B000000000309A7C02599B5FFC1,00001B000000000309A7C1A599B57FC1,,,,
00001B000000000309A79AA599ABFFC3,2,35.9.6.1108,136.53.54.3571,0,00001B000000000309A79AA599ABFFC1,00001B000000000309A79AA599ABFFC2,,,,
00001B000000000309A7992599ACFFC2,2,35.9.5.8645,136.53.54.5287,0,00001B000000000309A79AA599ABFFC1,00001B000000000309A7992599ACFFC1,,,,
00001B000000000309A79C2599AE7FC3,2,35.9.6.4729,136.53.54.8428,0,00001B000000000309A79C2599AE7FC1,00001B000000000309A79AA599ABFFC2,00001B000000000309A79C2599AE7FC2,,,
00001B000000000309A79AA599AF7FC2,2,35.9.6.153,136.53.55.0046,0,00001B000000000309A79C2599AE7FC1,00001B000000000309A79AA599AF7FC1,,,,
00001B000000000309A7ACA59A30FFC2,2,35.9.9.7886,136.54.20.9608,0,00001B000000000309A7ACA59A30FFC1,00001B000000000309A7A2259A2D7FC1,,,,
00001B000000000309A7ADA59A30FFC2,2,35.9.9.9456,136.54.20.9914,0,00001B000000000309A7ACA59A30FFC1,00001B000000000309A7ADA59A30FFC1,,,,
00001B000000000309A7AEA59A317FC2,2,35.9.10.136,136.54.21.023,0,00001B000000000309A7ADA59A30FFC1,00001B000000000309A7AEA59A317FC1,,,,
00001B000000000309A79B259A29FFC4,2,35.9.6.2405,136.54.19.5419,0,00001B000000000309A79B259A29FFC1,00001B000000000309A79B259A29FFC2,00001B000000000309A79B259A29FFC3,,,
00001B000000000309A79C259A2A7FC2,2,35.9.6.4322,136.54.19.6492,0,00001B000000000309A79B259A29FFC1,00001B000000000309A79C259A2A7FC1,,,,
00001B000000000309A79D259A2AFFC2,2,35.9.6.6091,136.54.19.7482,0,00001B000000000309A79C259A2A7FC1,00001B000000000309A79D259A2AFFC1,,,,
00001B000000000309A79AA59A28FFC2,2,35.9.6.1244,136.54.19.3814,0,00001B000000000309A79B259A29FFC2,00001B000000000309A79AA59A28FFC1,,,,
00001B000000000309A79A259A28FFC3,2,35.9.6.0731,136.54.19.333,0,00001B000000000309A79A259A28FFC1,00001B000000000309A79A259A28FFC2,00001B000000000309A79AA59A28FFC1,,,
00001B000000000309A79AA59A2A7FC2,2,35.9.6.1993,136.54.19.6751,0,00001B000000000309A79A259A28FFC1,00001B000000000309A79B259A2A7FC1,00001B000000000309A79AA59A2A7FC1,,,
00001B000000000309A79A259A287FC2,2,35.9.6.0157,136.54.19.296,0,00001B000000000309A79A259A287FC1,00001B000000000309A79A259A28FFC2,,,,
00001B000000000309A798A59A27FFC3,2,35.9.5.7779,136.54.19.1422,0,00001B000000000309A79A259A287FC1,00001B000000000309A798A59A27FFC1,,,,
00001B000000000309A79B259A2A7FC2,2,35.9.6.2062,136.54.19.6529,0,00001B000000000309A79B259A29FFC3,00001B000000000309A79B259A2A7FC1,,,,
00001B000000000309A76FA59A06FFC2,2,35.8.57.566,136.54.12.5493,0,00001B000000000309A76FA59A06FFC1,00001B000000000309A768A59A057FC1,,,,
00001B000000000309A770259A06FFC2,2,35.8.57.6043,136.54.12.5576,0,00001B000000000309A76FA59A06FFC1,00001B000000000309A770259A06FFC1,,,,
00001B000000000309A771259A077FC2,2,35.8.57.8261,136.54.12.6054,0,00001B000000000309A770259A06FFC1,00001B000000000309A771259A077FC1,,,,
00001B000000000309A776259A0F7FC2,2,35.8.58.8336,136.54.14.2052,0,00001B000000000309A776259A0F7FC1,00001B000000000309A775259A0D7FC2,,,,
00001B000000000309A779259A067FC2,2,35.8.59.4107,136.54.12.4321,0,00001B000000000309A779259A067FC1,00001B000000000309A778259A067FC1,,,,
00001B000000000309A77C259A06FFC2,2,35.9.0.0588,136.54.12.5759,0,00001B000000000309A779259A067FC1,00001B000000000309A77C259A06FFC1,,,,
00001B000000000309A777A59A0FFFC2,2,35.8.59.1454,136.54.14.3146,0,00001B000000000309A777A59A0FFFC1,00001B000000000309A776A59A0F7FC2,,,,
00001B000000000309A77AA59A10FFC2,2,35.8.59.7061,136.54.14.5113,0,00001B000000000309A777A59A0FFFC1,00001B000000000309A77AA59A10FFC1,,,,
00001B000000000309A77B259A10FFC2,2,35.8.59.862,136.54.14.566,0,00001B000000000309A77AA59A10FFC1,00001B000000000309A77B259A10FFC1,,,,
00001B000000000309A77EA59A1F7FC2,2,35.9.0.5074,136.54.17.4619,0,00001B000000000309A77EA59A1F7FC1,00001B000000000309A77EA59A207FC2,,,,
00001B000000000309A77E259A1B7FC2,2,35.9.0.4857,136.54.16.68,0,00001B000000000309A77EA59A1F7FC1,00001B000000000309A77E259A1B7FC1,,,,
00001B000000000309A77E259A167FC3,2,35.9.0.4604,136.54.15.6668,0,00001B000000000309A77E259A167FC1,00001B000000000309A77E259A11FFC1,00001B000000000309A77E259A167FC2,,,
00001B000000000309A77DA59A167FC1,2,35.9.0.3241,136.54.15.6701,-1,00001B000000000309A77DA59A1618C1,00001B000000000309A77CA59A191881,,,,
00001B000000000309A77CA59A117FC2,2,35.9.0.1895,136.54.14.6809,0,00001B000000000309A77CA59A117FC1,00001B000000000309A77B259A10FFC1,,,,
00001B000000000309A77D259A11FFC3,2,35.9.0.2986,136.54.14.7192,0,00001B000000000309A77CA59A117FC1,00001B000000000309A77D259A11FFC1,00001B000000000309A77D259A11FFC2,,,
00001B000000000309A77E259A11FFC2,2,35.9.0.4857,136.54.14.7848,0,00001B000000000309A77E259A11FFC1,00001B000000000309A77D259A11FFC2,00001B000000000309A77F259A0FFFC2,,,
00001B000000000309A77F259A0FFFC4,2,35.9.0.6487,136.54.14.3162,0,00001B000000000309A77F259A0FFFC3,00001B000000000309A77F259A0FFFC1,,,,
00001B000000000309A780259A0D7FC2,2,35.9.0.8144,136.54.13.8472,0,00001B000000000309A77F259A0FFFC3,00001B000000000309A780259A0D7FC1,,,,
00001B000000000309A784A599E6FFC2,2,35.9.1.7708,136.54.6.1512,0,00001B000000000309A784A599E6FFC1,00001B000000000309A7852599E67FC1,,,,
00001B000000000309A7842599E87FC2,2,35.9.1.648,136.54.6.467,0,00001B000000000309A784A599E6FFC1,00001B000000000309A7842599E87FC1,,,,
00001B000000000309A7852599E67FC2,2,35.9.1.8304,136.54.6.0063,0,00001B000000000309A7852599E67FC1,00001B000000000309A7872599E17FC1,,,,
00001B000000000309A7882599E27FC2,2,35.9.2.4854,136.54.5.2144,0,00001B000000000309A7882599E27FC1,00001B000000000309A787A599E1FFC1,,,,
00001B000000000309A7892599E2FFC2,2,35.9.2.6921,136.54.5.3476,0,00001B000000000309A7882599E27FC1,00001B000000000309A7892599E2FFC1,,,,
00001B000000000309A787A599E1FFC2,2,35.9.2.3247,136.54.5.111,0,00001B000000000309A787A599E1FFC1,00001B000000000309A7872599E17FC2,,,,
00001B000000000309A78AA599E3FFC2,2,35.9.2.996,136.54.5.5432,0,00001B000000000309A7892599E2FFC1,00001B000000000309A78AA599E3FFC1,,,,
00001B000000000309A78BA599E77FC2,2,35.9.3.1824,136.54.6.2149,0,00001B000000000309A78BA599E77FC1,00001B000000000309A78A2599E67FC2,,,,
00001B000000000309A78C2599E77FC2,2,35.9.3.2648,136.54.6.2635,0,00001B000000000309A78BA599E77FC1,00001B000000000309A78C2599E77FC1,00001B000000000309A794A599D1FFC1,,,
00001B000000000309A76E2599B1FFC2,2,35.8.57.2974,136.53.55.5723,0,00001B000000000309A76E2599B1FFC1,00001B000000000309A76D2599B1FFC1,,,,
00001B000000000309A76F2599B1FFC2,2,35.8.57.427,136.53.55.5633,0,00001B000000000309A76E2599B1FFC1,00001B000000000309A76F2599B1FFC1,,,,
00001B000000000309A7702599B1FFC2,2,35.8.57.615,136.53.55.5486,0,00001B000000000309A76F2599B1FFC1,00001B000000000309A7702599B1FFC1,,,,
00001B000000000309A7802599B0FFC2,2,35.9.0.8901,136.53.55.3435,0,00001B000000000309A7802599B0FFC1,00001B000000000309A7712599B1FFC1,,,,
00001B000000000309A7812599B0FFC2,2,35.9.1.0522,136.53.55.3332,0,00001B000000000309A7802599B0FFC1,00001B000000000309A7812599B0FFC1,,,,
00001B000000000309A7822599B0FFC2,2,35.9.1.2851,136.53.55.318,0,00001B000000000309A7812599B0FFC1,00001B000000000309A7822599B0FFC1,,,,
00001B000000000309A78B2599AFFFC2,2,35.9.3.0669,136.53.55.1917,0,00001B000000000309A78B2599AFFFC1,00001B000000000309A783A599B0FFC1,,,,
00001B000000000309A78C2599AFFFC2,2,35.9.3.2775,136.53.55.1779,0,00001B000000000309A78B2599AFFFC1,00001B000000000309A78C2599AFFFC1,,,,
00001B000000000309A78D2599AFFFC2,2,35.9.3.4489,136.53.55.171,0,00001B000000000309A78C2599AFFFC1,00001B000000000309A78D2599AFFFC1,,,,
00001B000000000309A78F2599B3FFC2,2,35.9.3.8684,136.53.55.942,0,00001B000000000309A78F2599B3FFC1,00001B000000000309A78F2599B0FFC1,,,,
00001B000000000309A78F2599B47FC2,2,35.9.3.873,136.53.56.0564,0,00001B000000000309A78F2599B3FFC1,00001B000000000309A78F2599B47FC1,,,,
00001B000000000309A78F2599B0FFC2,2,35.9.3.8426,136.53.55.3046,0,00001B000000000309A78F2599B0FFC1,00001B000000000309A78F2599AFFFC1,,,,
00001B000000000309A798A599ACFFC2,2,35.9.5.7841,136.53.54.5153,0,00001B000000000309A798A599ACFFC1,00001B000000000309A7992599ACFFC1,,,,
00001B000000000309A796A599AC7FC2,2,35.9.5.3209,136.53.54.4377,0,00001B000000000309A798A599ACFFC1,00001B000000000309A796A599AC7FC1,,,,
00001B000000000309A795A599AC7FC2,2,35.9.5.1923,136.53.54.4162,0,00001B000000000309A796A599AC7FC1,00001B000000000309A795A599AC7FC1,,,,
00001B000000000309A7972599BAFFC2,2,35.9.5.4604,136.53.57.3176,0,00001B000000000309A7972599BAFFC1,00001B000000000309A7982599BAFFC2,,,,
00001B000000000309A7952599BA7FC2,2,35.9.5.0058,136.53.57.272,0,00001B000000000309A7972599BAFFC1,00001B000000000309A7952599BA7FC1,,,,
00001B000000000309A7942599BA7FC2,2,35.9.4.8764,136.53.57.259,0,00001B000000000309A7952599BA7FC1,00001B000000000309A7942599BA7FC1,,,,
00001B000000000309A790A599BB7FC2,2,35.9.4.106,136.53.57.4315,0,00001B000000000309A790A599BB7FC1,00001B000000000309A78EA599B97FC1,00001B000000000309A791A599BA7FC1,,,
00001B000000000309A7912599BC7FC2,2,35.9.4.2385,136.53.57.6108,0,00001B000000000309A790A599BB7FC1,00001B000000000309A7912599BC7FC1,,,,
00001B000000000309A7922599BA7FC2,2,35.9.4.4701,136.53.57.2183,0,00001B000000000309A7922599BA7FC1,00001B000000000309A7942599BA7FC1,,,,
00001B000000000309A791A599BA7FC2,2,35.9.4.3732,136.53.57.2072,0,00001B000000000309A7922599BA7FC1,00001B000000000309A791A599BA7FC1,,,,
00001B000000000309A78FA599B7FFC2,2,35.9.3.9002,136.53.56.7253,0,00001B000000000309A78FA599B7FFC1,00001B000000000309A78F2599B47FC1,,,,
00001B000000000309A78FA599B87FC2,2,35.9.3.9059,136.53.56.8679,0,00001B000000000309A78FA599B7FFC1,00001B000000000309A78FA599B87FC1,,,,
00001B000000000309A77DA599B9FFC2,2,35.9.0.3778,136.53.57.1108,0,00001B000000000309A77DA599B9FFC1,00001B000000000309A77EA599B9FFC1,,,,
00001B000000000309A77CA599B9FFC2,2,35.9.0.1239,136.53.57.1303,0,00001B000000000309A77DA599B9FFC1,00001B000000000309A77CA599B9FFC1,,,,
00001B000000000309A77EA599B9FFC2,2,35.9.0.5074,136.53.57.1018,0,00001B000000000309A77EA599B9FFC1,00001B000000000309A78EA599B97FC2,,,,
00001B000000000309A77BA599B9FFC2,2,35.8.59.9132,136.53.57.1434,0,00001B000000000309A77BA599B9FFC1,00001B000000000309A77CA599B9FFC1,,,,
00001B000000000309A7712599BA7FC2,2,35.8.57.8034,136.53.57.2707,0,00001B000000000309A77BA599B9FFC1,00001B000000000309A7712599BA7FC1,,,,
00001B000000000309A7702599C1FFC3,2,35.8.57.662,136.53.58.7166,0,00001B000000000309A7702599C1FFC2,00001B000000000309A7702599C1FFC1,,,,
